step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
331,243.6782,,DPDK,0.821273,0.205318,0.975312,0.00337032,0
332,212.8631,,DPDK,0.82109,0.205272,0.975299,0.00385736,0
333,219.1684,,DPDK,0.821129,0.205282,0.975306,0.00374657,0
334,208.1547,,DPDK,0.821059,0.205265,0.975293,0.00394447,0
335,188.9218,,DPDK,0.820928,0.205232,0.975276,0.00434533,0
336,124.2679,,DPDK,0.820278,0.20507,0.975047,0.00660089,0
337,146.3862,,DPDK,0.820566,0.205142,0.975238,0.00560549,0
338,141.645,,DPDK,0.820515,0.205129,0.975203,0.00579276,0
339,131.6846,,DPDK,0.820393,0.205098,0.975118,0.00622998,0
340,118.3414,,DPDK,0.820175,0.205044,0.974997,0.00693058,0
341,91.2677,,DPDK,0.819655,0.204914,0.974817,0.00898078,0
342,80.4982,,DPDK,0.819541,0.204885,0.974683,0.01018086,0
343,79.814,,DPDK,0.819533,0.204883,0.974676,0.01026804,0
344,61.3977,,DPDK,0.819297,0.204824,0.97387,0.0133441,0
345,59.9335,,DPDK,0.819275,0.204819,0.973759,0.01366974,0
346,58.8525,,DPDK,0.819259,0.204815,0.973667,0.01392054,0
347,52.1298,,DPDK,0.81915,0.204788,0.972798,0.01571367,0
348,59.6421,,DPDK,0.819271,0.204818,0.973735,0.01373645,0
349,47.4196,,DPDK,0.819065,0.204766,0.972166,0.0172727,0
350,37.0668,,DPDK,0.818961,0.20474,0.970527,0.02209417,0
351,33.0746,,DPDK,0.818947,0.204737,0.969582,0.02476061,0
352,32.8078,,DPDK,0.818946,0.204736,0.969508,0.02496188,0
353,31.5249,,DPDK,0.818941,0.204735,0.969121,0.02597761,0
354,22.8709,,DPDK,0.818901,0.204725,0.966138,0.03580544,0
355,24.8363,,DPDK,0.818911,0.204728,0.966797,0.0329724,0
356,24.1083,,DPDK,0.818908,0.204727,0.966504,0.03396787,0
357,26.8583,,DPDK,0.818921,0.20473,0.967571,0.03049041,0
358,23.9048,,DPDK,0.818907,0.204727,0.966436,0.03425701,0
359,18.716,,DPDK,0.818877,0.204719,0.964711,0.04375275,0
360,28.5466,,DPDK,0.818928,0.204732,0.968164,0.02868738,0
361,30.6409,,DPDK,0.818937,0.204734,0.968844,0.02672692,0
362,30.1291,,DPDK,0.818935,0.204734,0.968683,0.02718085,0
363,44.9427,,DPDK,0.819017,0.204754,0.971856,0.01822359,0
364,46.3916,,DPDK,0.819046,0.204761,0.97204,0.01765503,0
365,38.6728,,DPDK,0.818966,0.204742,0.970875,0.02117678,0
366,53.6013,,DPDK,0.819175,0.204794,0.973009,0.01528275,0
367,55.5218,,DPDK,0.819207,0.204802,0.973271,0.01475469,0
368,57.5988,,DPDK,0.81924,0.20481,0.973522,0.01422322,0
