Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI2x,QoS_Score_OAI2x
239.5912628173828,215.9027099609375,2,0.5477703213691711,0.9222952723503113
241.27301025390625,211.07203674316406,2,0.5516055226325989,0.9220695495605469
194.81544494628906,203.41604614257812,2,0.44141992926597595,0.9272701740264893
155.0421600341797,190.9591522216797,2,0.3481355309486389,0.9319468140602112
162.7118682861328,174.20079040527344,2,0.36598071455955505,0.9309114813804626
150.38388061523438,157.79583740234375,2,0.33838212490081787,0.9326024651527405
140.64842224121094,142.26699829101562,2,0.32061767578125,0.9338923692703247
135.4528045654297,128.1126708984375,2,0.3106774687767029,0.9345821738243103
119.32405090332031,115.77909851074219,2,0.2755475640296936,0.9356826543807983
83.3116683959961,104.85488891601562,2,0.1701735109090805,0.9334712028503418
80.40553283691406,93.072265625,2,0.16015200316905975,0.9332322478294373
74.48958587646484,82.16901397705078,2,0.15441487729549408,0.9319352507591248
54.76216506958008,72.73555755615234,2,0.11420056968927383,0.9253283143043518
59.2230224609375,63.75187301635742,2,0.11372468620538712,0.9269684553146362
53.61891555786133,56.53755569458008,2,0.11727682501077652,0.9249011874198914
55.065425872802734,51.124420166015625,2,0.11339554935693741,0.9254706501960754
50.95166015625,47.593013763427734,2,0.12400827556848526,0.9238110780715942
49.909725189208984,45.39277648925781,2,0.12430856376886368,0.9233359694480896
33.689598083496094,44.333396911621094,2,0.09098163992166519,0.9211662411689758
36.130592346191406,43.15458297729492,2,0.09671709686517715,0.9211246371269226
94.31413269042969,42.45675277709961,2,0.2086266726255417,0.9343187808990479
69.67963409423828,46.49223709106445,2,0.14414362609386444,0.9304670691490173
40.35557174682617,51.56617736816406,2,0.102716363966465,0.9208208918571472
47.79618835449219,54.48866271972656,2,0.11587498337030411,0.9223626255989075
29.732046127319336,56.623924255371094,2,0.08081791549921036,0.9201554656028748
27.38720703125,56.8758544921875,2,0.07415357977151871,0.9190609455108643
23.44199562072754,55.97321701049805,2,0.06215791031718254,0.9166585206985474
22.69793128967285,54.391273498535156,2,0.05997888371348381,0.9163817763328552
38.34646224975586,52.73423767089844,2,0.10160396248102188,0.9209580421447754
26.634794235229492,52.758567810058594,2,0.07192740589380264,0.9186378121376038
28.0002384185791,53.12628173828125,2,0.07596883922815323,0.9194191694259644
46.256893157958984,54.512359619140625,2,0.11097822338342667,0.921610951423645
47.45170211791992,57.41595458984375,2,0.11411891132593155,0.922182559967041
85.04790496826172,61.126319885253906,2,0.17604206502437592,0.9335891008377075
85.52470397949219,66.80870056152344,2,0.17781893908977509,0.9336334466934204
68.78471374511719,73.03218078613281,2,0.1402684897184372,0.9301809668540955
87.43982696533203,77.7741470336914,2,0.18477700650691986,0.9337857961654663
85.92961883544922,82.60968017578125,2,0.17930100858211517,0.9336540102958679
89.05438995361328,87.32147216796875,2,0.19053660333156586,0.933906078338623
105.4351806640625,91.48009490966797,2,0.24197767674922943,0.9350577592849731
79.13188934326172,95.85270690917969,2,0.15589217841625214,0.9331458210945129
54.219661712646484,98.01001739501953,2,0.11564610153436661,0.9251458644866943
61.173770904541016,97.00540161132812,2,0.11472461372613907,0.9276385307312012
70.55815124511719,94.6939926147461,2,0.146648570895195,0.9307480454444885
66.0616455078125,92.49332427978516,2,0.12954704463481903,0.9293120503425598
