t,power,traffic,sec,controller,load_bin,load_bin_label
293,1.284839868545532,119.95101928710938,0.010711370992773283,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
294,1.5234184265136717,132.6461944580078,0.011484825725595503,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
295,1.5471369028091428,141.31793212890625,0.010947916371985177,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
296,1.235496997833252,166.45233154296875,0.007422527437017698,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
297,1.330061674118042,169.05531311035156,0.007867612378735702,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
298,1.222180724143982,135.51058959960938,0.009019079082713289,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
299,1.381553530693054,146.2149658203125,0.009448783323527101,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
300,1.5010788440704343,133.94232177734375,0.011206904764318792,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
301,1.5442135334014893,151.43453979492188,0.010197234630175646,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
302,1.4261289834976196,163.99441528320312,0.008696204569130159,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
303,1.539229393005371,168.7374267578125,0.00912203903177103,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
304,1.3149062395095823,155.98973083496094,0.008429441043787487,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
305,1.454098343849182,168.21688842773438,0.008644187616595104,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
306,1.6587979793548584,144.5638427734375,0.01147450114448431,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
307,1.5724982023239136,158.9334716796875,0.009894065647122505,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
308,1.2723453044891355,181.4979248046875,0.007010247119124499,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
309,1.3851140737533567,171.819580078125,0.00806144487795603,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
310,1.5476342439651487,139.85316467285156,0.011066136741241558,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
311,1.4990296363830564,151.79568481445312,0.009875311266030978,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
312,1.6254751682281492,169.1206817626953,0.009611332873580557,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
313,1.4347598552703855,163.76625061035156,0.008761022798794512,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
314,1.4014339447021484,177.6939697265625,0.007886783928901419,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
315,1.4908479452133176,156.9007110595703,0.009501855888003523,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
316,1.4796024560928345,153.45547485351562,0.009641900737039341,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
317,1.3902888298034668,162.88783264160156,0.008535252801002565,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
318,1.23818838596344,161.65701293945312,0.007659354601752971,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
319,1.2229522466659544,152.3063507080078,0.008029555176005246,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
320,1.3687403202056885,135.81993103027344,0.010077610184477302,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
321,1.361105680465698,134.02244567871094,0.010155803929504815,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
322,1.804552674293518,150.1370391845703,0.01201937033056246,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
323,1.758683681488037,149.37303161621094,0.011773769752539276,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
324,1.8568238019943235,198.9686584472656,0.009332242658139315,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
325,2.010096311569214,193.4003448486328,0.010393447401256915,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
326,2.0906918048858643,204.50196838378903,0.010223333405584933,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
327,2.182368040084839,221.4680938720703,0.009854096822386842,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
328,2.0037801265716553,231.1701812744141,0.008667987002151621,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
329,2.2216501235961914,242.7415313720703,0.009152328038134034,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
330,2.189575672149658,220.7486114501953,0.009918864982956707,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
331,1.9336113929748535,247.8919982910156,0.007800217055432619,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
332,1.990039587020874,243.67816162109372,0.008166671866620848,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
333,1.8905481100082395,212.86309814453125,0.008881521158376555,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
334,1.7218470573425293,219.1684417724609,0.007856272752671839,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
335,1.1365635395050049,208.1546936035156,0.0054601869399586245,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
336,1.3317157030105589,188.9217529296875,0.007049033170395121,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
337,1.2877193689346311,124.26793670654295,0.010362442662708426,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
338,1.2028387784957884,146.38623046875,0.008216884707285129,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
339,1.082286715507507,141.64498901367188,0.007640840124623417,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
340,0.8267021179199217,131.6846160888672,0.006277894430447539,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
341,0.7240442037582396,118.34138488769533,0.006118267117165729,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
342,0.7178128361701964,91.26774597167967,0.007864912500336463,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
343,0.5664238929748532,80.49822235107422,0.007036477035536605,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
344,0.5534121990203856,79.81401824951172,0.006933771925757807,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
345,0.543993592262268,61.39768981933594,0.008860163857353285,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
346,0.4776308238506316,59.93349456787109,0.007969347145438739,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
347,0.5509096980094907,58.85254669189453,0.009360847218619425,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
348,0.420776218175888,52.12976837158203,0.008071707036497587,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
349,0.3086900413036344,59.64213943481445,0.005175703692537983,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
350,0.2595137059688568,47.41964721679688,0.005472704273450023,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
351,0.2570550143718716,37.066837310791016,0.006934905511807368,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
352,0.2367985993623732,33.07457733154297,0.0071595351616644915,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
353,0.2192151099443432,32.8078498840332,0.006681788374404565,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
354,0.2481920272111892,31.524873733520508,0.00787289520361459,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
355,0.2360398322343824,22.870859146118164,0.010320549426078079,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
356,0.2339744120836256,24.83626747131348,0.00942067532304812,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
357,0.2319163829088208,24.10830307006836,0.00961977216873287,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
358,0.1992531567811964,26.85831069946289,0.007418677928436543,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
359,0.2259801179170608,23.904787063598636,0.009453341597055066,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
360,0.2296030074357984,18.716005325317383,0.012267735739806156,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
361,0.2281720191240308,28.546646118164062,0.007992953644345852,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
362,0.3869472444057464,30.64091682434082,0.012628448640229968,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
363,0.4069444835186004,30.129127502441406,0.013506679988845515,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
364,0.3097717463970184,44.942718505859375,0.0068925903170862285,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
365,0.4932809770107268,46.391639709472656,0.010632971373719397,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
366,0.5131728649139404,38.6728401184082,0.013269593423775232,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
367,0.5329044461250304,53.60131072998047,0.009942004008252068,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
368,0.5521305203437804,55.52179336547852,0.009944392766806332,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
369,0.662816762924194,57.5987663269043,0.01150748193394193,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
370,0.6989086270332336,59.782447814941406,0.011690866677067641,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
371,1.088412880897522,73.25184631347656,0.014858504401919497,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
372,1.3284648656845093,77.79957580566406,0.01707547697950035,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
373,0.4888505041599272,119.01011657714844,0.004107638226226166,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
374,0.6288937330245972,146.0486602783203,0.004306056158448385,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
375,0.653910994529724,53.18157958984375,0.012295817453579423,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
376,0.7916792035102844,68.69590759277344,0.011524401252594648,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
377,0.6656930446624756,72.03372955322266,0.009241407446085703,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
378,0.5746510624885556,87.44181060791016,0.006571811110651585,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
379,0.5062105059623716,73.64738464355469,0.006873434927966217,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
380,0.737836480140686,62.24346160888672,0.011854039943616222,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
381,0.6407808661460876,54.83914566040039,0.01168473466224691,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
382,0.565554678440094,82.00209045410156,0.006896832450346468,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
383,0.631063103675842,70.26559448242188,0.008981111002109476,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
384,0.8737998604774472,61.3083381652832,0.014252545194125811,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
385,1.1624177694320676,68.97578430175781,0.0168525487777954,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
386,1.23833429813385,96.43427276611328,0.01284122607672111,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
387,1.3405351638793943,127.11753845214844,0.010545635009948052,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
388,1.4451094865798948,135.8424530029297,0.010638128616160432,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
389,1.2759193181991575,147.3507843017578,0.008659060243522141,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
390,1.2591407299041748,157.97714233398438,0.007970398193696823,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
391,1.007861256599426,140.27395629882812,0.00718494924640438,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
392,1.1615493297576904,138.32113647460938,0.008397482549392644,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
393,0.964232802391052,110.24625396728516,0.008746172932798077,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
394,0.9646977186203,127.01949310302734,0.007594879298076081,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
395,0.8324744105339048,105.73600006103516,0.007873140747270243,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
396,0.9702306389808651,105.78032684326172,0.00917212744500675,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
397,0.797607898712158,91.91358184814452,0.008677802373428661,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
398,0.8151218295097348,106.34635925292967,0.007664783592366181,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
399,0.9296132922172544,88.0693130493164,0.010555473411001813,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
400,0.7756101489067077,89.97065734863281,0.008620701145944154,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
401,0.8096932768821716,102.31085968017578,0.007914050174275503,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
402,0.9380108118057248,85.7713394165039,0.01093618005952738,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
403,0.9469251632690427,89.38508605957031,0.010593771343890283,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
404,0.8001868128776548,103.14523315429688,0.007757865181036922,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
405,0.8015947937965392,104.00907135009766,0.007706970011282449,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
406,0.8363073468208312,88.33182525634766,0.009467791980905919,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
407,0.7133744955062864,88.48473358154297,0.008062119493741565,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
408,0.8005542755126952,92.34521484375,0.008669147360447962,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
409,1.0410130023956297,79.33457946777344,0.013121806523452996,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
410,0.873344838619232,88.38123321533203,0.009881564296476998,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
411,0.7919020652770996,113.81922912597656,0.006957541984409439,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
412,0.873344838619232,96.38306427001952,0.009061185647434232,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
413,0.903978943824768,87.46975708007812,0.010334759967347111,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
414,1.0961869955062864,96.38273620605467,0.011373271175480749,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
415,1.1061031818389893,99.59959411621094,0.011105498889367047,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
416,1.0091255903244016,119.86627197265624,0.00841876178942649,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
417,1.2258297204971311,120.96101379394533,0.01013408934043251,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
418,1.3225529193878172,110.38349151611328,0.011981437633676924,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
419,1.5077155828475952,134.3607177734375,0.011221401670315158,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
420,1.6290743350982664,145.39498901367188,0.011204473731519593,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
421,1.6248483657836912,164.7183380126953,0.009864404809976041,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
422,1.551389455795288,178.10353088378906,0.008710604714555354,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
423,1.8892974853515625,177.61996459960938,0.010636740580432012,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
424,1.6930714845657349,169.52114868164062,0.00998737619307494,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
425,1.5461100339889524,208.012451171875,0.007432776380830414,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
426,1.6561959981918335,185.4947662353516,0.008928532226566917,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
427,1.383827805519104,168.9560546875,0.008190459987235277,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
428,1.509755492210388,181.21441650390625,0.00833132110202636,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
429,1.3789697885513303,151.6547393798828,0.009092823568784903,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
430,0.9981606006622312,164.9420928955078,0.006051582001536589,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
431,0.6751277446746824,151.1704559326172,0.004466003231316669,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
432,1.402551293373108,109.23762512207033,0.01283945244878577,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
433,1.4414374828338623,74.973388671875,0.019225988158843795,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
434,1.4551097154617307,153.5703582763672,0.009475199067017196,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
435,1.2972340583801267,157.6027374267578,0.008231037604806743,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
436,0.634771168231964,159.03976440429688,0.003991273318402966,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
437,0.5110005736351012,142.65603637695312,0.0035820466249660656,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
438,0.6186313629150388,69.46321868896484,0.008905883928084038,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
439,0.560917556285858,55.30534362792969,0.010142194578149041,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
440,0.2991344630718228,67.37357330322266,0.004439937625477175,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
441,0.33157142996788,60.81262969970703,0.0054523448764702475,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
442,0.2265074998140332,35.83094787597656,0.006321560361675467,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
443,0.228497102856636,40.99383163452149,0.005573938657254359,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
444,0.3084951341152188,28.905473709106445,0.010672550715473305,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
445,0.2473159581422804,30.256275177001957,0.008174038499301702,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
446,0.2039764672517776,36.76713180541992,0.00554779383747603,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
447,0.15518744289875,24.669191360473636,0.006290738947665712,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
448,0.1124537810683248,19.263078689575195,0.005837788594467125,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
449,0.0974442586302756,14.285483360290527,0.006821208367449588,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
450,0.131080225110054,10.74827003479004,0.012195471893223097,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
451,0.0933582410216328,9.63591194152832,0.009688573493421273,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
452,0.2407664805650708,12.296305656433104,0.019580391647072315,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
453,0.0873885974287984,9.353482246398926,0.009342894456494302,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
454,0.0151818149467552,26.23872184753418,0.0005786034485586778,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
455,0.1010282859206196,6.932722091674805,0.014572672117051965,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
456,0.2027681618928908,4.211070537567139,0.04815121477638226,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
457,0.2018770724534988,7.262102127075195,0.027798710197264136,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
458,0.1443997174501416,19.120996475219727,0.007551892896234753,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
459,0.2366520911455152,19.019718170166016,0.012442460452264922,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
460,0.4417146146297452,13.363261222839355,0.033054402459393964,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
461,0.3823885619640348,26.61296272277832,0.014368507781237914,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
462,0.4895828068256376,49.03780746459961,0.009983782557551486,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
463,0.3087165057659148,44.6180419921875,0.006919095773408664,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
464,0.5994685292243956,53.2499885559082,0.011257627381365574,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
465,0.3982907235622404,37.06343460083008,0.010746190358551396,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
466,0.4326972067356108,65.0533218383789,0.006651423701477093,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
467,0.423145979642868,45.760738372802734,0.009246922027253805,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
468,0.3961022794246672,48.332481384277344,0.00819536403015137,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
469,0.3295857608318328,47.59851837158203,0.006924286135524062,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
470,0.4474465548992156,45.60140228271485,0.009812122708972474,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
